bf_id,full_date,month,latitude,longitude,season,temperature_f,dew_point,cloud_cover,moon_phase
32302,1989-12-15,12,30.55044,-83.48494,winter,50.3,38.1,0.57,0.61
32377,2010-11-14,11,36.8817,-84.0821,fall,43.8,41.8,0.94,0.28
32400,2008-09-13,9,42.18476,-88.29926,fall,69.4,69.5,0.99,0.44
32620,1983-11-28,11,40.28488,-81.58699,fall,48.9,48.1,0.88,0.79
32696,2012-01-22,1,46.59632,-122.5308,winter,35.4,36.5,0.91,0.98
32824,1986-09-15,9,47.10637,-122.5958,fall,59.4,46.5,0.92,0.42
32976,2008-12-03,12,44.685,-85.433,winter,27.3,29.0,1.0,0.18
33187,2011-11-15,11,37.97699,-84.90234,fall,55.6,54.2,1.0,0.65
33256,2011-04-16,4,37.047,-77.90815,spring,56.7,55.6,0.77,0.45
33264,2012-01-23,1,41.73534,-90.22054,winter,30.1,29.6,1.0,0.02
33307,1983-10-14,10,31.13586,-87.06486,fall,61.1,44.4,0.84,0.28
33322,2010-08-15,8,36.8216,-87.93167,summer,84.0,74.8,0.29,0.21
33358,1977-05-21,5,34.79914,-77.10508,spring,74.5,63.2,0.79,0.11
33611,2003-07-15,7,45.351,-83.4885,summer,65.6,61.0,0.56,0.57
33638,1991-11-16,11,38.51689,-90.16501,fall,48.2,47.0,1.0,0.32
33859,1987-07-11,7,41.42741,-88.71402,summer,84.3,69.5,0.7,0.52
33908,1995-07-05,7,48.92928,-122.2638,summer,62.6,52.7,0.69,0.25
34312,2006-08-15,8,43.689,-86.376,summer,62.4,54.0,0.04,0.73
34337,2008-11-15,11,38.0735,-77.2265,fall,56.6,58.7,0.92,0.59
34479,2007-03-15,3,47.6633,-122.1253,spring,46.2,34.5,0.67,0.88
34664,2012-03-19,3,40.24786,-81.15179,spring,68.2,56.2,0.49,0.92
34710,2012-03-20,3,46.78571,-122.7515,spring,38.8,37.4,0.93,0.94
34725,2003-08-16,8,38.06181,-82.69125,summer,76.3,72.3,0.38,0.65
34787,1983-08-25,8,28.40593,-81.5547,summer,81.0,76.0,0.86,0.56
35079,2020-03-04,3,40.30824,-81.24778,spring,39.8,33.5,0.2,0.33
35114,1988-09-16,9,36.2635,-83.918,fall,70.2,68.4,0.98,0.17
35184,2017-08-15,8,45.0255,-89.02036,summer,66.0,56.8,0.42,0.78
35206,2010-10-02,10,38.18881,-88.83003,fall,50.7,44.4,0.32,0.81
35236,2012-05-01,5,39.2065,-86.22125,spring,72.0,62.3,0.83,0.34
35474,2011-09-18,9,29.47529,-81.78307,fall,78.2,70.8,0.67,0.69
35475,2012-05-21,5,33.41574,-88.12475,spring,70.7,64.4,0.4,0.02
35477,1970-05-15,5,39.14588,-77.67422,spring,59.8,54.5,0.99,0.32
35479,2010-09-15,9,45.86883,-121.4813,fall,64.3,49.7,0.32,0.27
35574,2012-05-28,5,28.91605,-81.32394,spring,78.9,71.2,0.45,0.25
35593,2012-05-29,5,41.63039,-87.86476,spring,68.6,49.3,0.3,0.29
35631,2012-05-30,5,31.62608,-84.16016,spring,79.3,65.7,0.1,0.32
35669,2012-06-02,6,47.19006,-124.199,summer,52.4,46.9,0.78,0.44
35769,2011-08-26,8,28.13136,-81.00677,summer,85.1,74.5,0.38,0.91
35883,2010-04-15,4,41.7822,-91.57033,spring,66.8,50.9,0.2,0.04
35981,2011-06-10,6,36.932,-80.89,summer,74.1,62.3,0.06,0.31
36011,1987-03-19,3,34.38638,-98.99414,spring,61.4,44.8,0.74,0.64
36072,2011-10-14,10,36.62492,-81.48593,fall,49.7,44.1,0.64,0.58
36218,1995-03-15,3,25.39544,-80.59502,spring,71.9,59.9,0.4,0.45
36230,2011-11-20,11,38.24361,-85.03827,fall,55.8,55.1,0.98,0.83
36306,2011-03-05,3,37.71917,-89.48784,spring,37.7,40.2,1.0,0.03
36326,2004-07-15,7,47.08824,-123.7194,summer,64.3,55.6,0.93,0.95
36381,2012-09-01,9,42.51519,-87.52243,fall,72.3,62.6,0.39,0.54
36406,2012-08-09,8,40.45273,-90.79664,summer,72.0,66.0,0.42,0.75
36498,2012-09-13,9,33.33171,-93.98622,fall,76.1,67.3,0.41,0.91
36514,2012-09-21,9,42.50969,-90.84215,fall,47.6,46.0,0.82,0.21
36826,2012-10-27,10,28.54293,-80.94411,fall,67.0,63.4,0.71,0.43
37307,2000-09-02,9,48.0744,-121.7915,fall,48.7,45.3,0.83,0.16
37386,2012-11-13,11,38.71,-75.36536,fall,42.7,44.2,0.92,0.99
37522,1980-11-08,11,39.8732,-88.9813,fall,56.6,43.8,0.77,0.03
37553,1974-03-15,3,42.225,-85.6885,spring,36.3,28.7,1.0,0.74
37692,2010-03-02,3,40.36207,-81.18504,spring,32.1,26.0,0.97,0.59
37730,2008-01-02,1,47.09762,-122.5368,winter,43.7,38.6,0.93,0.82
37793,2021-02-03,2,40.40192,-81.08803,winter,20.2,19.0,0.73,0.73
37797,2010-08-01,8,44.73109,-86.11156,summer,71.6,63.9,0.44,0.7
37862,2011-12-15,12,33.40425,-91.48295,winter,53.5,59.1,0.94,0.67
37885,2010-06-10,6,48.10255,-122.2763,summer,56.5,50.1,0.96,0.94
38015,2012-12-04,12,36.14065,-92.52505,winter,44.8,50.4,0.52,0.69
38224,2012-12-11,12,48.11308,-122.1375,winter,42.1,40.5,1.0,0.94
38386,2000-10-01,10,42.12302,-72.89154,fall,56.4,46.9,0.38,0.13
38395,2012-12-20,12,41.53346,-87.75156,winter,37.6,39.0,1.0,0.26
38411,2000-07-15,7,38.3331,-79.35755,summer,65.7,61.7,0.32,0.47
38413,2012-10-15,10,47.06045,-122.157,fall,53.4,55.5,0.92,0.01
38619,2012-12-24,12,37.64224,-79.79759,winter,37.5,33.5,0.77,0.39
38873,2012-07-15,7,34.05198,-85.16238,summer,78.7,71.6,0.27,0.89
39025,1986-09-15,9,48.00503,-122.911,fall,53.8,46.3,0.66,0.42
39031,2009-10-15,10,43.89418,-87.94178,fall,38.4,33.7,1.0,0.91
39084,2013-01-16,1,39.40458,-87.7313,winter,32.5,23.7,0.49,0.18
39098,2012-10-04,10,39.73333,-89.61281,fall,62.4,53.0,0.38,0.64
39121,1999-02-15,2,38.676,-75.18375,winter,38.4,17.9,0.0,0.98
39329,2015-10-02,10,41.17838,-74.52625,fall,46.8,44.1,0.82,0.67
39812,2000-07-15,7,38.9706,-79.4123,summer,62.4,59.5,0.64,0.47
39851,2010-08-14,8,41.53346,-87.75156,summer,80.2,71.2,0.31,0.17
40019,2013-02-23,2,29.96828,-81.4048,winter,72.5,64.8,0.69,0.43
40075,2013-02-26,2,40.67577,-89.60034,winter,32.5,30.9,0.93,0.53
40120,2013-03-01,3,37.61335,-89.15173,spring,31.7,30.3,1.0,0.63
40177,2013-10-15,10,36.39835,-93.14626,fall,55.2,58.5,0.99,0.39
40204,2013-04-11,4,44.2725,-83.89001,spring,31.4,27.1,0.86,0.04
40306,2013-03-08,3,38.5229,-94.19245,spring,48.7,34.3,0.26,0.89
40362,2012-08-15,8,37.15814,-80.36054,summer,66.7,63.7,0.34,0.93
40462,2012-12-29,12,39.70852,-75.38251,winter,33.4,28.2,0.82,0.54
40618,2013-03-24,3,30.54079,-84.91096,spring,61.6,62.7,0.58,0.41
40619,2013-03-16,3,39.6543,-83.7278,spring,42.6,38.8,0.72,0.16
40715,2012-03-24,3,41.11447,-80.14099,spring,59.1,57.6,0.9,0.07
40718,2011-10-28,10,42.95915,-89.6816,fall,43.6,31.4,0.35,0.07
40901,2013-02-24,2,28.96416,-81.21989,winter,68.1,65.6,0.61,0.46
40995,2009-07-15,7,40.45428,-90.78947,summer,75.0,67.6,0.4,0.76
41012,2013-04-27,4,39.30745,-94.59565,spring,47.2,47.2,0.96,0.57
41169,2013-05-10,5,33.95003,-85.35133,spring,66.7,57.9,0.22,0.02
41195,2013-05-19,5,38.524,-94.1927,spring,72.6,65.1,0.48,0.3
41270,2013-05-27,5,40.59307,-82.14194,spring,59.1,43.5,0.42,0.59
41275,2013-05-23,5,28.45247,-81.01299,spring,78.5,70.1,0.23,0.44
41309,2013-04-29,4,28.525,-81.95499,spring,76.7,64.1,0.43,0.64
41427,1994-08-23,8,36.66887,-93.29459,summer,74.9,61.3,0.44,0.58
41452,2013-06-17,6,40.12719,-81.50403,summer,72.9,64.7,0.41,0.29
41503,2012-06-12,6,29.97917,-81.85223,summer,82.1,72.1,0.34,0.79
41506,2013-06-26,6,35.78043,-81.77603,summer,77.7,66.3,0.26,0.62
41514,2013-06-26,6,45.941,-89.21035,summer,74.8,65.7,0.66,0.62
41739,2003-04-15,4,34.9533,-81.56005,spring,64.9,53.8,0.02,0.46
41770,2013-07-31,7,44.68047,-83.61314,summer,62.8,59.6,0.73,0.81
41774,2013-06-25,6,41.22248,-81.91616,summer,77.6,68.5,0.43,0.58
41827,2009-02-15,2,36.38605,-92.30614,winter,33.0,25.6,0.69,0.71
41935,2013-08-05,8,38.68775,-105.047,summer,65.0,48.4,0.24,0.96
42022,2013-04-13,4,41.11417,-82.07824,spring,37.8,33.7,0.92,0.11
42056,2013-09-02,9,44.83369,-85.72845,fall,58.0,52.5,1.0,0.91
42064,2013-08-31,8,38.57716,-79.11095,summer,71.3,67.5,0.4,0.85
42295,2013-06-28,6,48.1316,-92.296,summer,64.4,60.9,0.87,0.69
42304,2013-09-21,9,47.61922,-123.1592,fall,52.1,50.4,0.86,0.58
42352,2004-10-29,10,43.0,-124.43,fall,54.2,47.7,0.55,0.56
42448,2013-09-30,9,47.0562,-124.0556,fall,52.3,48.6,0.84,0.86
42473,2013-11-02,11,30.7114,-94.04529,fall,57.6,49.0,0.13,0.97
42580,2012-08-17,8,35.56577,-79.75537,summer,76.5,65.8,0.2,0.99
42647,2013-11-02,11,48.74915,-116.8415,fall,38.6,36.2,0.85,0.97
42736,1986-10-17,10,48.93228,-121.9995,fall,43.1,42.1,0.97,0.5
43122,2013-12-27,12,42.82445,-90.24295,winter,30.9,21.4,0.52,0.83
43145,2005-10-22,10,45.78247,-87.326,fall,41.0,41.1,0.93,0.68
43193,2013-11-30,11,37.603,-81.2625,fall,32.8,21.7,0.0,0.91
43211,2000-06-10,6,43.85809,-89.81407,summer,76.8,68.5,0.47,0.3
43319,2014-05-14,5,39.34657,-90.1173,spring,49.9,45.3,0.48,0.49
43348,2014-05-14,5,39.30525,-90.0933,spring,50.0,46.2,0.61,0.49
43611,2014-01-05,1,34.81182,-84.3453,winter,33.6,40.8,0.98,0.16
43619,2014-05-12,5,40.9119,-90.928,spring,69.4,67.3,0.53,0.43
44003,2014-05-14,5,37.63264,-89.17177,spring,48.9,49.8,1.0,0.49
44262,2014-02-15,2,41.85256,-80.96186,winter,13.8,12.9,0.84,0.52
44263,2013-06-25,6,42.09091,-71.42092,summer,79.9,68.0,0.19,0.58
44401,2014-02-09,2,40.33838,-105.5728,winter,20.4,19.1,0.99,0.34
44429,2014-04-04,4,42.03477,-93.92304,spring,33.1,29.6,0.91,0.17
44489,2003-07-01,7,47.8465,-122.1357,summer,57.6,46.4,0.58,0.06
44644,2014-05-12,5,38.87531,-87.90503,spring,74.9,69.3,0.42,0.43
44649,2014-05-12,5,41.72264,-89.80784,spring,68.5,66.8,0.59,0.43
44793,2011-08-11,8,47.39974,-94.41713,summer,71.1,57.9,0.31,0.44
44849,2014-12-27,12,33.37095,-87.6942,winter,54.1,47.7,0.94,0.21
44946,2014-05-02,5,47.34072,-122.0775,spring,58.1,49.1,0.38,0.12
45041,2014-05-14,5,41.63289,-87.79683,spring,48.5,42.3,0.91,0.49
45137,2001-01-20,1,26.9745,-82.1475,winter,49.2,57.2,0.6,0.88
45296,2014-06-09,6,34.00806,-86.96416,summer,74.5,68.3,0.38,0.38
45423,2002-05-15,5,47.41184,-123.3212,spring,46.0,38.0,0.61,0.11
45566,2013-12-15,12,27.45883,-80.79379,winter,64.4,68.2,0.69,0.45
45570,2014-04-03,4,38.90323,-78.48832,spring,57.7,47.4,0.85,0.14
45572,2000-10-21,10,44.50587,-85.51546,fall,46.8,39.4,0.21,0.8
45903,2013-05-18,5,39.69191,-74.55341,spring,60.4,52.1,0.89,0.27
45958,2012-10-19,10,41.07374,-80.12229,fall,54.6,42.0,0.71,0.15
45976,2000-09-01,9,42.20901,-84.53098,fall,78.7,70.0,0.14,0.12
46330,2014-08-20,8,34.28665,-117.3395,summer,66.9,50.2,0.38,0.85
46439,2014-09-05,9,41.12409,-90.16382,fall,70.2,68.4,0.47,0.37
46520,2014-03-15,3,46.96114,-124.1526,spring,49.1,46.6,0.92,0.47
46534,2014-09-05,9,41.78913,-84.53609,fall,77.5,69.9,0.3,0.37
46604,2014-08-15,8,29.97454,-81.55172,summer,79.7,74.5,0.29,0.68
46780,2015-04-20,4,42.64809,-72.91994,spring,44.5,37.2,0.82,0.07
46795,2014-10-12,10,38.77741,-105.9111,fall,32.1,28.1,0.66,0.65
46817,2014-10-23,10,47.47025,-92.75357,fall,49.3,44.7,0.67,0.99
46834,2008-06-14,6,40.73206,-80.61996,summer,65.7,66.0,0.78,0.38
47021,2014-09-09,9,27.19995,-81.98468,fall,81.3,73.7,0.24,0.52
47249,2015-01-12,1,40.9474,-90.4429,winter,9.3,10.4,0.31,0.73
47412,2014-12-27,12,39.2038,-89.9758,winter,38.7,39.5,1.0,0.21
47460,2005-01-13,1,38.8609,-79.55928,winter,47.2,48.9,0.61,0.12
47469,2015-01-02,1,39.8352,-88.47835,winter,35.7,24.6,0.59,0.42
47499,2015-01-02,1,33.25,-95.84,winter,41.0,38.2,1.0,0.42
47649,2005-07-15,7,40.625,-90.3832,summer,78.4,63.4,0.03,0.29
47702,2015-01-09,1,29.52533,-98.15854,winter,36.4,29.4,1.0,0.64
48013,1978-10-15,10,41.21365,-80.26563,fall,40.2,33.1,0.63,0.48
48086,2011-10-19,10,33.94979,-84.82338,fall,48.6,48.6,1.0,0.74
48101,2016-08-13,8,41.68669,-73.35194,summer,82.0,74.6,0.22,0.34
48575,2015-05-01,5,40.94997,-80.07443,spring,53.0,43.4,0.51,0.42
48665,2015-05-11,5,30.74715,-91.76733,spring,74.3,70.2,0.56,0.76
48930,2015-06-03,6,47.76524,-94.07877,summer,61.8,58.9,0.84,0.54
49084,1975-06-20,6,25.54494,-80.47805,summer,77.3,72.9,0.77,0.4
49096,2015-06-23,6,41.29453,-74.68758,summer,70.4,67.9,0.2,0.23
49148,2015-06-29,6,30.0326,-83.52959,summer,82.0,72.4,0.54,0.41
49512,2015-04-09,4,41.85164,-70.95207,spring,38.1,34.8,1.0,0.67
49614,2015-08-24,8,41.06939,-82.36591,summer,64.0,55.5,0.41,0.31
49653,2020-08-14,8,40.29771,-80.75612,summer,78.7,67.0,0.38,0.86
49664,2015-08-30,8,48.03062,-117.5429,summer,56.6,46.1,0.51,0.54
49746,2015-09-09,9,37.38661,-79.55045,fall,78.2,68.7,0.34,0.89
49813,1985-08-15,8,41.40985,-82.11172,summer,74.1,68.1,0.95,0.97
49869,2014-11-20,11,46.86113,-122.2669,fall,47.2,43.5,0.99,0.94
49883,2015-10-02,10,40.89452,-74.79077,fall,46.7,44.4,0.93,0.67
49903,2006-01-01,1,41.73315,-78.93985,winter,31.6,27.8,0.97,0.06
49906,2015-09-24,9,35.31331,-80.00272,fall,68.5,58.3,0.61,0.37
49993,2016-04-05,4,42.86222,-72.60887,spring,24.0,8.5,0.03,0.93
50039,2015-09-05,9,48.18676,-118.0076,fall,41.8,42.9,0.99,0.76
50123,1978-10-01,10,40.04755,-80.25645,fall,56.9,54.6,0.77,0.98
50160,2012-06-01,6,47.09982,-122.6246,summer,60.0,57.8,0.87,0.4
50178,2014-01-14,1,33.89833,-86.84557,winter,48.0,39.3,0.38,0.46
50214,2015-11-11,11,47.34805,-122.741,fall,46.7,41.7,0.45,0.01
50297,2015-11-26,11,45.7922,-111.3637,fall,12.9,1.5,0.08,0.54
50318,2015-10-21,10,38.05344,-82.5446,fall,61.4,42.4,0.02,0.29
50341,2015-11-21,11,37.4351,-89.30203,fall,33.2,30.0,0.73,0.35
50393,2015-12-01,12,40.01209,-82.13298,winter,49.2,49.5,0.84,0.7
50462,2015-09-26,9,28.20249,-81.45163,fall,82.0,74.6,0.35,0.45
50502,2013-11-12,11,38.27372,-89.21439,fall,26.9,22.5,0.32,0.34
50541,2015-12-28,12,35.34737,-91.60007,winter,43.9,39.7,0.95,0.61
50589,2002-08-08,8,38.44367,-79.1347,summer,64.3,55.0,0.21,0.99
50746,2015-12-22,12,37.53918,-83.46014,winter,59.5,54.8,0.72,0.4
50756,2015-06-15,6,36.22935,-95.2419,summer,75.2,71.5,0.49,0.97
50856,2020-02-29,2,40.40611,-81.13733,winter,24.9,13.5,0.33,0.2
50901,2016-01-20,1,44.05917,-122.9343,winter,47.3,40.1,0.89,0.39
51005,2016-01-30,1,44.6908,-69.3614,winter,33.8,25.5,0.74,0.71
51044,2015-07-14,7,30.1766,-85.8055,summer,85.6,77.4,0.12,0.96
51283,2010-06-05,6,41.51954,-78.87955,summer,71.0,64.4,0.77,0.77
51417,2016-03-14,3,41.53887,-87.62597,spring,48.7,45.6,0.99,0.21
51530,1988-07-13,7,33.32237,-116.8782,summer,55.5,52.3,0.63,0.01
51612,2015-06-17,6,33.675,-98.225,summer,71.6,70.6,0.91,0.04
51678,2015-11-30,11,42.33531,-90.93558,fall,35.9,33.9,1.0,0.67
51739,1990-09-09,9,38.31738,-82.51773,fall,75.8,68.8,0.84,0.66
51869,2015-08-17,8,35.8525,-80.6585,summer,80.5,68.9,0.31,0.1
51959,2016-05-30,5,45.61331,-110.7897,spring,44.1,34.4,0.65,0.8
51994,2016-05-29,5,47.07405,-122.4428,spring,53.3,49.5,0.73,0.76
55144,2015-11-12,11,40.09169,-87.71541,fall,44.6,39.7,0.56,0.03
55224,1996-06-29,6,38.43189,-89.87113,summer,82.9,68.4,0.4,0.44
55225,1997-11-12,11,36.589,-93.3945,fall,35.4,33.7,1.0,0.43
55269,2016-06-07,6,43.41549,-72.33093,summer,64.2,54.6,0.61,0.1
55306,2016-08-02,8,36.9846,-80.3755,summer,74.4,69.3,0.71,0.99
55376,2003-12-15,12,36.37399,-92.27071,winter,47.1,39.1,0.41,0.72
55386,2016-08-16,8,41.02524,-89.45454,summer,76.7,69.2,0.47,0.44
55541,2016-09-06,9,44.48875,-83.88607,fall,78.9,69.1,0.24,0.17
55554,2016-09-06,9,38.18933,-80.2522,fall,68.8,58.0,0.35,0.18
55573,1976-06-15,6,43.55,-86.325,summer,68.4,62.4,0.59,0.62
55574,2016-09-11,9,29.23723,-83.00198,fall,83.1,75.2,0.26,0.32
55934,2017-01-20,1,39.4383,-89.86021,winter,49.5,45.7,0.96,0.77
55961,2016-11-16,11,39.22348,-74.69759,fall,53.5,39.7,0.34,0.58
56061,2016-12-03,12,33.81871,-85.10207,winter,47.7,36.1,0.47,0.13
56168,2017-01-20,1,38.66736,-89.87602,winter,52.1,48.4,0.83,0.77
56293,2015-09-11,9,42.07867,-73.38644,fall,65.4,61.1,0.67,0.95
56332,2017-01-08,1,47.73081,-117.159,winter,23.1,20.2,0.95,0.37
56576,2017-01-21,1,31.368,-92.422,winter,62.4,61.2,0.51,0.8
56586,2017-01-21,1,38.965,-82.905,winter,51.9,47.5,0.38,0.81
56798,2017-02-14,2,43.2045,-70.81187,winter,26.2,16.1,0.09,0.63
56800,2017-02-12,2,40.14003,-81.49033,winter,43.6,42.0,0.85,0.56
56826,2014-07-14,7,35.93985,-100.6767,summer,78.2,66.6,0.34,0.58
56932,2016-01-27,1,47.20113,-121.0161,winter,38.6,32.5,1.0,0.62
56937,2012-05-16,5,36.469,-91.154,spring,71.6,55.1,0.04,0.88
56957,2001-10-17,10,40.68514,-81.02382,fall,36.6,31.2,0.73,0.04
57248,2011-02-15,2,46.97822,-116.923,winter,34.3,33.3,0.99,0.42
57303,2000-05-18,5,38.33912,-89.35323,spring,68.2,63.4,0.53,0.52
57323,2012-11-07,11,45.66721,-118.7056,fall,42.4,36.7,0.32,0.78
57435,2001-03-16,3,36.94679,-94.71512,spring,35.4,32.0,0.75,0.76
57712,2015-10-30,10,32.31565,-95.48672,fall,64.0,57.9,0.69,0.62
57781,2017-02-25,2,47.82243,-124.195,winter,37.8,29.0,0.59,0.97
57880,2013-10-29,10,37.56937,-89.36241,fall,57.3,50.6,0.7,0.83
57884,2017-07-10,7,27.35273,-82.22301,summer,82.4,73.9,0.23,0.54
57935,2018-02-13,2,31.18523,-95.89323,winter,45.0,39.8,0.99,0.93
57991,2017-08-02,8,27.93991,-81.67247,summer,80.2,74.2,0.32,0.34
57998,2017-10-06,10,43.00972,-76.10047,fall,63.8,55.9,0.91,0.53
58004,1982-08-24,8,45.43806,-118.0883,summer,53.9,35.7,0.0,0.2
58092,2000-05-01,5,38.93704,-92.32704,spring,67.1,56.4,0.71,0.91
58458,2017-10-28,10,41.29247,-83.05098,fall,40.0,34.9,0.95,0.28
58702,2013-11-12,11,40.94825,-80.69776,fall,30.1,26.0,0.77,0.34
58819,2018-07-30,7,45.63061,-92.12408,summer,66.6,54.4,0.1,0.59
58855,2017-12-20,12,33.04,-97.18,winter,55.1,53.0,0.61,0.08
58937,2018-02-12,2,36.72415,-93.11722,winter,36.7,17.4,0.29,0.9
59073,2013-11-12,11,37.56937,-89.36241,fall,27.5,23.2,0.45,0.34
59078,2018-01-21,1,40.10975,-80.85938,winter,46.6,39.7,1.0,0.14
59102,2017-07-29,7,38.9695,-79.7625,summer,59.5,59.1,0.9,0.22
59279,2018-04-06,4,48.48157,-122.1845,spring,55.6,49.8,0.88,0.71
59307,2018-04-14,4,37.46041,-92.63587,spring,40.5,39.6,0.66,0.95
59343,2014-10-15,10,45.2704,-113.8186,fall,51.5,29.9,0.29,0.75
59414,2003-05-16,5,35.68081,-97.26022,spring,65.0,63.3,0.88,0.54
59421,2018-05-06,5,45.95919,-91.30911,spring,57.7,38.1,0.28,0.71
59520,2002-08-14,8,36.1655,-93.5515,summer,71.2,64.3,0.85,0.22
59590,2018-05-30,5,46.06728,-87.15701,spring,69.0,60.2,0.36,0.54
59607,2018-06-19,6,46.93335,-113.8334,summer,50.4,47.5,0.89,0.24
59650,2018-06-27,6,44.56203,-83.45052,summer,60.9,58.1,0.89,0.49
59659,2018-06-30,6,45.90015,-90.43416,summer,77.8,72.8,0.51,0.58
59736,2006-06-17,6,35.738,-90.1355,summer,77.7,68.8,0.37,0.72
59838,2018-08-07,8,43.55915,-73.34116,summer,78.6,69.2,0.31,0.86
59858,2017-08-15,8,29.27043,-81.69337,summer,82.1,76.1,0.23,0.79
60877,2018-08-23,8,39.4191,-105.7065,summer,51.2,34.0,0.28,0.42
60892,2018-08-04,8,41.42178,-72.85863,summer,74.6,72.5,0.71,0.75
61038,2018-09-30,9,47.2255,-121.805,fall,51.0,43.8,0.95,0.7
61107,2021-11-08,11,46.75905,-115.8545,fall,37.3,26.7,0.28,0.17
61108,2018-10-20,10,38.195,-82.868,fall,48.4,45.9,0.94,0.37
61150,2010-07-13,7,42.00356,-73.32587,summer,75.2,68.8,0.79,0.07
62354,2018-09-15,9,48.92982,-122.2018,fall,50.7,48.5,0.95,0.21
62403,2018-09-15,9,48.56245,-121.8588,fall,53.0,47.9,0.9,0.21
62405,1995-06-16,6,37.274,-94.93115,summer,75.8,65.6,0.29,0.63
62549,2020-02-16,2,40.30527,-80.93864,winter,32.5,26.0,0.5,0.79
62558,2019-07-25,7,46.92417,-92.83774,summer,72.2,59.2,0.15,0.78
62930,2003-07-11,7,39.1175,-93.4025,summer,77.0,62.3,0.31,0.44
62969,2019-06-12,6,47.98521,-113.9818,summer,64.8,47.0,0.0,0.35
63091,2019-07-09,7,45.63092,-90.02283,summer,76.0,61.4,0.24,0.27
63140,2020-02-06,2,40.16912,-80.62003,winter,34.7,34.8,1.0,0.42
63153,2019-07-25,7,39.41087,-106.1444,summer,49.7,43.3,0.77,0.78
63235,2019-06-20,6,39.7784,-74.54086,summer,77.2,72.7,0.78,0.62
63252,2016-12-24,12,35.6644,-81.78065,winter,55.1,40.3,0.76,0.87
63279,2013-07-23,7,42.06832,-78.7492,summer,68.1,64.6,0.8,0.55
63286,2000-06-10,6,35.325,-95.0585,summer,75.5,70.3,0.65,0.32
63451,2017-01-21,1,48.90147,-122.3347,winter,43.2,38.1,0.84,0.82
63492,2018-07-30,7,34.125,-98.105,summer,78.3,68.8,0.43,0.6
63569,2008-07-25,7,40.45815,-74.77675,summer,73.7,58.1,0.12,0.76
63645,2019-11-02,11,40.01142,-123.9122,fall,57.7,35.9,0.0,0.21
63665,2019-11-18,11,31.1659,-94.1679,fall,57.7,42.8,0.01,0.72
63731,2019-10-06,10,41.38622,-72.60558,fall,67.4,53.3,0.55,0.29
63795,1994-11-04,11,38.53062,-89.89167,fall,64.0,64.4,1.0,0.06
63863,2009-10-15,10,37.34592,-81.8074,fall,53.4,51.1,0.71,0.92
63900,2021-01-15,1,46.9805,-121.7464,winter,32.0,32.8,0.79,0.1
63981,2020-01-20,1,39.6279,-82.83647,winter,20.0,12.2,0.53,0.87
64024,2020-01-31,1,35.33783,-83.52992,winter,40.2,38.0,0.81,0.22
64064,2014-06-12,6,39.30023,-105.6723,summer,51.9,35.4,0.45,0.5
64096,2014-04-27,4,38.485,-92.225,spring,65.6,56.2,0.54,0.96
64180,2020-02-15,2,48.22407,-116.8768,winter,35.6,29.8,0.87,0.76
65276,2017-10-07,10,48.73665,-116.8596,fall,42.6,30.6,0.78,0.59
65284,2020-04-03,4,34.4415,-94.4325,spring,54.7,54.5,0.78,0.34
65295,2020-01-04,1,45.75957,-121.6267,winter,40.8,38.5,0.61,0.31
65305,2020-04-11,4,40.10084,-81.14331,spring,48.2,29.0,0.18,0.65
65366,2020-04-18,4,33.2,-96.17,spring,64.8,46.8,0.43,0.88
65369,2019-07-13,7,47.19253,-116.0776,summer,71.4,50.8,0.29,0.41
65388,2020-04-24,4,46.4125,-122.182,spring,44.8,39.4,0.78,0.06
65393,2020-04-12,4,39.42606,-84.10463,spring,59.2,45.4,0.72,0.69
65423,2019-10-15,10,37.29734,-79.85085,fall,62.3,42.5,0.16,0.57
65451,2016-10-01,10,47.0709,-124.166,fall,53.7,49.8,0.98,0.04
65464,2020-05-15,5,45.74796,-122.2389,spring,48.5,40.0,0.65,0.8
65469,2020-05-17,5,41.49887,-73.59659,spring,61.2,48.7,0.64,0.86
65536,2020-05-09,5,39.24841,-86.33011,spring,49.0,25.2,0.05,0.6
65538,2020-05-24,5,46.71444,-121.5406,spring,53.1,43.5,0.98,0.08
65588,2019-06-27,6,44.21694,-103.7742,summer,68.0,51.6,0.08,0.83
65589,2020-06-12,6,38.71342,-86.04386,summer,72.4,54.7,0.02,0.74
65641,2017-08-19,8,48.84984,-122.1455,summer,61.8,51.6,0.45,0.94
65650,2015-10-31,10,47.49488,-121.7555,fall,52.2,52.3,0.95,0.67
65654,2020-04-20,4,35.8823,-84.88694,spring,57.4,43.8,0.37,0.94
65664,2020-04-15,4,47.43904,-115.6545,spring,30.5,25.9,0.79,0.79
65667,2020-06-30,6,48.11949,-124.5989,summer,56.8,51.5,0.84,0.35
65677,2020-06-18,6,35.24749,-79.97967,summer,71.7,63.8,0.45,0.93
65679,2020-04-16,4,31.24305,-88.31126,spring,61.1,36.8,0.07,0.82
65691,2016-08-01,8,36.9897,-89.25555,summer,80.0,73.8,0.44,0.97
65734,1998-04-02,4,42.32359,-72.43863,spring,43.3,41.6,0.99,0.22
65795,2020-07-21,7,38.32304,-88.96978,summer,81.0,75.5,0.51,0.05
65807,1977-10-15,10,47.72142,-124.3985,fall,52.2,46.2,0.57,0.13
65808,2020-07-23,7,38.46156,-94.14297,summer,82.1,73.8,0.11,0.12
