uap_id,datetime,city,state_code,latitude,longitude,geohash_7,year,month,season,hour,solar_kp_index,solar_ap_index,temperature_f,dew_point,cloud_cover,precip_in,wind_mph,weather_conditions
54348,2011-11-17 22:00:00,monee,IL,41.42,-87.7416667,dp3eekk,2011,11,fall,22,0.667,3,27.8,15.1,0.0,0.0,5.2,
54349,2011-11-17 23:00:00,houston,TX,29.7630556,-95.3630556,9vk1mfn,2011,11,fall,23,0.667,3,53.5,31.3,0.0,0.0,6.9,
54350,2011-11-18 00:30:00,brandon,FL,27.9375,-82.2861111,dhvqztc,2011,11,fall,00,0.0,0,67.6,54.4,3.0,0.0,12.0,
54351,2011-11-18 04:38:00,delaware,OH,40.2986111,-83.0680556,dphvm8p,2011,11,fall,05,0.0,0,25.3,14.8,0.0,0.0,3.9,
54352,2011-11-18 06:50:00,saint marys,WV,39.3916667,-81.2052778,dpn205h,2011,11,fall,07,0.0,0,29.0,20.3,0.0,0.0,3.1,
54353,2011-11-18 19:00:00,albuquerque,NM,35.0844444,-106.6505556,9whpt4g,2011,11,fall,19,0.0,0,56.1,17.3,56.0,0.0,7.6,
54354,2011-11-18 19:00:00,asheville,NC,35.6008333,-82.5541667,dnm692v,2011,11,fall,19,0.0,0,36.7,19.0,5.0,0.0,6.0,
54355,2011-11-18 20:00:00,woonsocket,RI,42.0027778,-71.5152778,drmnuwk,2011,11,fall,20,0.0,0,36.4,22.7,0.0,0.0,5.1,
54356,2011-11-18 20:18:00,fayetteville,GA,33.4486111,-84.455,djgyq1j,2011,11,fall,20,0.0,0,46.4,19.5,0.0,0.0,8.4,
54357,2011-11-18 21:00:00,oscoda,MI,44.4202778,-83.3308333,dpusxy2,2011,11,fall,21,0.0,0,43.1,26.9,100.0,0.0,17.9,
54358,2011-11-18 21:30:00,athens,OH,39.3291667,-82.1013889,dnvxexx,2011,11,fall,22,0.0,0,37.1,21.4,31.0,0.0,8.5,
54359,2011-11-18 21:36:00,mattawan,MI,42.2094444,-85.7844444,dpdbpgv,2011,11,fall,22,0.0,0,40.7,17.3,63.0,0.0,13.6,
54360,2011-11-18 22:30:00,zanesville,OH,39.9402778,-82.0133333,dpjejwz,2011,11,fall,22,0.0,0,36.4,19.8,56.0,0.0,9.5,
54361,2011-11-18 23:20:00,san antonio,TX,29.4238889,-98.4933333,9v1zqsr,2011,11,fall,23,0.0,0,66.4,59.0,24.0,0.0,10.0,
54362,2011-11-19 00:05:00,plainfield,IL,41.6269444,-88.2038889,dp3kbcg,2011,11,fall,00,0.0,0,43.2,18.9,91.0,0.0,13.4,
54363,2011-11-19 06:05:00,alma,WI,44.32,-91.9147222,9zyshkj,2011,11,fall,06,0.0,0,30.0,28.7,79.0,0.0,3.1,
54364,2011-11-19 10:00:00,spotsylvania,VA,38.2008333,-77.5894444,dqbc66j,2011,11,fall,10,0.0,0,38.9,23.3,3.0,0.0,7.9,
54365,2011-11-19 10:50:00,chester,CT,41.4030556,-72.4513889,drk7x34,2011,11,fall,11,0.0,0,45.6,30.5,69.0,0.0,11.5,
54366,2011-11-19 11:15:00,mckeesport,PA,40.3477778,-79.8644444,dppjw9h,2011,11,fall,11,0.0,0,43.8,23.2,93.0,0.0,7.8,
54367,2011-11-19 18:35:00,newnan,GA,33.3805556,-84.7997222,djgtykd,2011,11,fall,19,0.0,0,56.8,46.8,100.0,0.0,6.2,
54368,2011-11-19 21:30:00,gravette,AR,36.4219444,-94.4533333,9ykz4wm,2011,11,fall,22,0.0,0,61.6,60.6,94.0,0.0,7.1,
54369,2011-11-19 21:45:00,midland,TX,31.9972222,-102.0775,9txqj0v,2011,11,fall,22,0.0,0,62.7,23.9,62.0,0.0,7.0,
54370,2011-11-19 22:12:00,south charleston,WV,38.3683333,-81.6997222,dnvfkbs,2011,11,fall,22,0.0,0,51.7,40.8,96.0,0.0,11.6,
54371,2011-11-19 22:30:00,stafford,VA,38.4219444,-77.4086111,dqbfwd8,2011,11,fall,22,0.0,0,45.4,36.6,92.0,0.0,8.6,
54372,2011-11-19 23:00:00,nesmith,SC,33.6588889,-79.5136111,djzrqx7,2011,11,fall,23,0.0,0,55.9,54.0,25.0,0.0,4.7,
54373,2011-11-20 00:30:00,everett,WA,47.9791667,-122.2008333,c290gq2,2011,11,fall,00,0.333,2,28.1,24.5,18.0,0.0,4.8,
54374,2011-11-20 19:26:00,goldsboro,NC,35.3847222,-77.9930556,dq2931x,2011,11,fall,19,0.333,2,64.1,58.2,42.0,0.0,6.6,
54375,2011-11-20 20:05:00,snohomish,WA,47.9130556,-122.0969444,c290td7,2011,11,fall,20,0.333,2,33.8,24.8,100.0,0.0,5.6,
54376,2011-11-20 21:40:00,yakima,WA,46.6022222,-120.5047222,c2631ge,2011,11,fall,22,0.333,2,27.4,19.8,100.0,0.0,2.8,
54377,2011-11-20 22:00:00,wildomar,CA,33.5988889,-117.2791667,9mux5hr,2011,11,fall,22,0.333,2,49.8,48.6,98.0,0.06,1.8,
54378,2011-11-20 22:00:00,millbrook,AL,32.4797222,-86.3619444,djf8fbc,2011,11,fall,22,0.333,2,65.8,64.6,100.0,0.0,3.3,
54379,2011-11-21 02:19:00,woodland,CA,38.6786111,-121.7722222,9qckj10,2011,11,fall,02,1.0,4,44.9,41.4,43.0,0.0,3.8,
54380,2011-11-21 02:19:00,woodland,CA,38.6786111,-121.7722222,9qckj10,2011,11,fall,02,1.0,4,44.9,41.4,43.0,0.0,3.8,
54381,2011-11-21 13:00:00,visalia,CA,36.3302778,-119.2911111,9q7ntmw,2011,11,fall,13,1.0,4,56.1,42.0,4.0,0.0,2.5,
54382,2011-11-21 16:30:00,palm desert,CA,33.7222222,-116.3736111,9mvpzfg,2011,11,fall,16,1.0,4,65.1,39.8,5.0,0.0,2.5,
54383,2011-11-21 18:30:00,san bernardino,CA,34.1083333,-117.2888889,9qhd510,2011,11,fall,18,1.0,4,50.9,43.3,28.0,0.0,2.5,
54384,2011-11-21 19:30:00,easton,PA,40.6883333,-75.2211111,dr4x2r1,2011,11,fall,20,1.0,4,49.4,42.9,97.0,0.0,1.4,
54385,2011-11-22 03:45:00,sharpsburg,GA,33.3391667,-84.6486111,djgv9v0,2011,11,fall,04,2.667,12,61.9,60.1,84.0,0.0,5.8,
54386,2011-11-22 17:22:00,fresno,CA,36.7477778,-119.7713889,9qdc499,2011,11,fall,17,2.667,12,59.0,40.0,100.0,0.0,2.4,
54387,2011-11-22 18:00:00,lake havasu city,AZ,34.4838889,-114.3216667,9qnsnt9,2011,11,fall,18,2.667,12,66.1,40.4,7.0,0.0,2.9,
54388,2011-11-22 18:00:00,lomita,CA,33.7922222,-118.3141667,9q5b5xw,2011,11,fall,18,2.667,12,58.9,51.5,53.0,0.0,6.2,
54389,2011-11-22 18:00:00,novato,CA,38.1075,-122.5686111,9qbbfck,2011,11,fall,18,2.667,12,55.2,46.7,53.0,0.0,6.0,
54390,2011-11-22 19:00:00,east durham,NY,42.3725,-74.0961111,dre31cs,2011,11,fall,19,2.667,12,36.1,31.6,100.0,0.02,2.6,
54391,2011-11-23 00:00:00,northampton,MA,42.325,-72.6416667,drs2fcp,2011,11,fall,00,0.667,3,37.8,37.8,100.0,0.09,7.8,
54392,2011-11-23 01:45:00,independence,MO,39.0911111,-94.4152778,9yuy7s2,2011,11,fall,02,0.667,3,40.6,36.0,100.0,0.0,3.1,
54393,2011-11-23 11:00:00,anchorage,AK,61.2180556,-149.9002778,bdvkkbm,2011,11,fall,11,0.667,3,0.1,-3.4,26.0,0.0,2.8,
54394,2011-11-23 12:45:00,belton,MO,38.8119444,-94.5316667,9yuubck,2011,11,fall,13,0.667,3,50.7,39.0,0.0,0.0,6.5,
54395,2011-11-23 15:30:00,exeter,NH,42.9813889,-70.9483333,drts989,2011,11,fall,16,0.667,3,35.4,32.3,100.0,0.0,13.7,
54396,2011-11-23 20:05:00,newark,OH,40.0580556,-82.4013889,dpj7uum,2011,11,fall,20,0.667,3,43.2,34.6,0.0,0.0,4.8,
54397,2011-11-23 21:15:00,stratham,NH,43.0238889,-70.9141667,drtsf23,2011,11,fall,21,0.667,3,32.6,26.3,89.0,0.0,12.1,
54398,2011-11-23 21:35:00,goodyear,AZ,33.4352778,-112.3575,9tbn5nx,2011,11,fall,22,0.667,3,63.4,31.8,1.0,0.0,1.6,
54399,2011-11-23 22:45:00,charleston,WV,38.3497222,-81.6327778,dnvfnmk,2011,11,fall,23,0.667,3,43.9,37.5,0.0,0.0,5.9,
54400,2011-11-23 23:00:00,republic,WA,48.6483333,-118.7366667,c2esf04,2011,11,fall,23,0.667,3,35.1,34.8,19.0,0.0,4.4,
54401,2011-11-23 23:00:00,hialeah,FL,25.8572222,-80.2783333,dhwgj5p,2011,11,fall,23,0.667,3,71.7,66.1,16.0,0.0,5.3,
54402,2011-11-24 00:01:00,laguna hills,CA,33.6125,-117.7119444,9mur1qu,2011,11,fall,00,2.0,7,52.9,51.1,60.0,0.0,3.4,
54403,2011-11-24 01:00:00,boston (northwest of),MA,42.3583333,-71.0602778,drt2yzp,2011,11,fall,01,2.0,7,32.9,26.2,62.0,0.0,14.3,
54404,2011-11-24 05:55:00,broken arrow,OK,36.0525,-95.7905556,9y7vh5p,2011,11,fall,06,2.0,7,45.3,42.2,0.0,0.0,7.5,
54405,2011-11-24 05:55:00,eugene,OR,44.0522222,-123.0855556,9rb6x57,2011,11,fall,06,2.0,7,38.2,37.4,53.0,0.0,5.3,
54406,2011-11-24 08:01:00,shell lake,WI,45.7394444,-91.9252778,cbnshnw,2011,11,fall,08,2.0,7,34.8,33.1,7.0,0.0,11.2,
54407,2011-11-24 10:12:00,missoula,MT,46.8722222,-113.9930556,c2qfwhb,2011,11,fall,10,2.0,7,38.4,34.6,100.0,0.01,1.7,
54408,2011-11-24 16:45:00,waterbury,CT,41.5580556,-73.0519444,drkh3tm,2011,11,fall,17,2.0,7,47.2,36.6,3.0,0.0,4.3,
54409,2011-11-24 17:30:00,phoenix,AZ,33.4483333,-112.0733333,9tbq39n,2011,11,fall,18,2.0,7,67.9,43.8,99.0,0.0,3.4,
54410,2011-11-24 18:00:00,branson,MO,36.6436111,-93.2183333,9yt8qyb,2011,11,fall,18,2.0,7,54.8,45.6,41.0,0.0,7.5,
54411,2011-11-24 18:00:00,orlando,FL,28.5380556,-81.3794444,djn4k5j,2011,11,fall,18,2.0,7,69.3,53.6,31.0,0.0,12.1,
54412,2011-11-24 18:00:00,san jose,CA,37.3394444,-121.8938889,9q9k6jr,2011,11,fall,18,2.0,7,51.7,47.2,17.0,0.0,5.1,
54413,2011-11-24 18:25:00,roseburg,OR,43.2166667,-123.3405556,9r8mc76,2011,11,fall,18,2.0,7,44.5,39.1,99.0,0.04,10.3,
54414,2011-11-24 18:30:00,saratoga springs,NY,43.0830556,-73.785,dret0gp,2011,11,fall,18,2.0,7,38.1,34.8,99.0,0.0,2.7,
54415,2011-11-24 19:00:00,slingerlands,NY,42.6291667,-73.865,dre6x0m,2011,11,fall,19,2.0,7,38.6,35.3,96.0,0.0,2.5,
54416,2011-11-24 19:00:00,isle of palms,SC,32.7866667,-79.795,djz680x,2011,11,fall,19,2.0,7,59.5,38.1,0.0,0.0,5.1,
54417,2011-11-24 19:50:00,riverside,NJ,40.0322222,-74.9577778,dr4ewr9,2011,11,fall,20,2.0,7,47.1,38.2,0.0,0.0,6.4,
54418,2011-11-24 20:29:00,san diego,CA,32.7152778,-117.1563889,9mudn59,2011,11,fall,20,2.0,7,54.8,49.7,42.0,0.0,3.2,
54419,2011-11-24 20:30:00,raleigh,NC,35.7719444,-78.6388889,dq25d80,2011,11,fall,20,2.0,7,48.0,41.4,0.0,0.0,4.0,
54420,2011-11-24 20:45:00,lathrop,CA,37.8227778,-121.2755556,9q9z0m3,2011,11,fall,21,2.0,7,50.7,49.0,34.0,0.0,3.7,
54421,2011-11-24 20:45:00,reading,PA,40.3355556,-75.9272222,dr4j2nz,2011,11,fall,21,2.0,7,44.1,38.4,41.0,0.0,6.7,
54422,2011-11-24 21:00:00,madison,MS,32.4616667,-90.1152778,9vzbtmk,2011,11,fall,21,2.0,7,52.4,47.1,0.0,0.0,4.5,
54423,2011-11-24 21:00:00,pearl,IL,39.4597222,-90.6258333,9zp83z2,2011,11,fall,21,2.0,7,49.5,42.2,0.0,0.0,11.9,
54424,2011-11-24 21:33:00,addison,IL,41.9316667,-87.9888889,dp3qtc2,2011,11,fall,22,2.0,7,47.2,39.8,65.0,0.0,14.6,
54425,2011-11-24 21:50:00,visalia,CA,36.3302778,-119.2911111,9q7ntmw,2011,11,fall,22,2.0,7,51.3,46.1,15.0,0.0,2.7,
54426,2011-11-25 04:55:00,louisville,KY,38.2541667,-85.7594444,dng187z,2011,11,fall,05,0.0,0,40.2,38.2,0.0,0.0,6.8,
54427,2011-11-25 15:00:00,tualatin,OR,45.3841667,-122.7627778,c20dnmy,2011,11,fall,15,0.0,0,48.0,37.9,49.0,0.0,4.3,
54428,2011-11-25 18:04:00,loveland,OH,39.2688889,-84.2638889,dnup6s8,2011,11,fall,18,0.0,0,56.6,40.1,64.0,0.0,8.8,
54429,2011-11-25 18:20:00,green mountain,NC,35.9936111,-82.2591667,dnmsb0k,2011,11,fall,18,0.0,0,57.4,41.2,0.0,0.0,3.1,
54430,2011-11-25 19:00:00,trooper,PA,40.1497222,-75.4022222,dr4kkjj,2011,11,fall,19,0.0,0,50.8,41.2,32.0,0.0,7.0,
54431,2011-11-25 19:10:00,blue springs,MO,39.0169444,-94.2813889,9yuvywf,2011,11,fall,19,0.0,0,56.3,46.0,100.0,0.0,13.4,
54432,2011-11-25 19:30:00,chula vista,CA,32.64,-117.0833333,9mu9xty,2011,11,fall,20,0.0,0,55.4,52.8,0.0,0.0,4.2,
54433,2011-11-25 20:30:00,st. pete beach,FL,27.725,-82.7413889,dhvjtpj,2011,11,fall,20,0.0,0,71.5,54.9,35.0,0.0,9.1,
54434,2011-11-25 21:00:00,waterbury,CT,41.5580556,-73.0519444,drkh3tm,2011,11,fall,21,0.0,0,47.3,41.2,0.0,0.0,8.7,
54435,2011-11-25 21:30:00,hermitage,TN,36.1961111,-86.6225,dn6muv7,2011,11,fall,22,0.0,0,51.4,39.5,65.0,0.0,10.0,
54436,2011-11-25 21:30:00,st. louis park,MN,44.9483333,-93.3477778,9zvxeyd,2011,11,fall,22,0.0,0,50.2,44.9,100.0,0.0,6.7,
54437,2011-11-25 21:55:00,long beach,CA,33.7669444,-118.1883333,9q5bne1,2011,11,fall,22,0.0,0,55.2,52.4,0.0,0.0,1.3,
54438,2011-11-25 23:30:00,gainesville,FL,29.6513889,-82.325,djm2wtu,2011,11,fall,00,0.0,0,55.4,49.2,4.0,0.0,6.6,
54439,2011-11-26 05:15:00,lyndonville,NY,43.3266667,-78.3891667,dr8q2pq,2011,11,fall,05,1.667,6,49.9,39.0,79.0,0.0,12.4,
54440,2011-11-26 09:00:00,providence,RI,41.8238889,-71.4133333,drmjyvy,2011,11,fall,09,1.667,6,43.6,37.6,47.0,0.0,6.5,
54441,2011-11-26 11:45:00,auburn,WA,47.3075,-122.2272222,c23j4sh,2011,11,fall,12,1.667,6,44.9,39.9,100.0,0.0,3.2,
54442,2011-11-26 17:05:00,jerseyville,IL,39.12,-90.3283333,9yzy898,2011,11,fall,17,1.667,6,58.5,56.6,100.0,0.04,9.5,
54443,2011-11-26 18:30:00,missoula,MT,46.8722222,-113.9930556,c2qfwhb,2011,11,fall,18,1.667,6,35.5,15.7,93.0,0.0,4.6,
54444,2011-11-26 19:00:00,duryea,PA,41.3438889,-75.7388889,dr65hw2,2011,11,fall,19,1.667,6,50.3,40.2,100.0,0.0,6.0,
54445,2011-11-26 20:15:00,charlotte,NC,35.2269444,-80.8433333,dnq82kg,2011,11,fall,20,1.667,6,56.9,48.6,72.0,0.0,6.5,
54446,2011-11-26 20:30:00,vero beach,FL,27.6383333,-80.3975,dhyv4x2,2011,11,fall,20,1.667,6,72.0,58.8,62.0,0.0,8.8,
54447,2011-11-26 20:45:00,santa barbara,CA,34.4208333,-119.6972222,9q4gu4p,2011,11,fall,21,1.667,6,57.6,47.9,87.0,0.0,5.2,
54448,2011-11-26 20:45:00,san francisco,CA,37.775,-122.4183333,9q8yyk9,2011,11,fall,21,1.667,6,50.7,47.4,98.0,0.0,4.3,
54449,2011-11-26 21:00:00,layton,UT,41.0602778,-111.9702778,9x23s4c,2011,11,fall,21,1.667,6,27.7,19.6,0.0,0.0,3.1,
54450,2011-11-26 23:15:00,new york city (brooklyn),NY,40.7141667,-74.0063889,dr5regy,2011,11,fall,23,1.667,6,43.2,40.2,100.0,0.0,5.3,
54451,2011-11-27 05:15:00,holland,PA,40.1727778,-74.9930556,dr4st3p,2011,11,fall,05,0.0,0,43.0,40.2,2.0,0.0,4.3,
54452,2011-11-27 05:45:00,el monte,CA,34.0686111,-118.0266667,9qh1f4p,2011,11,fall,06,0.0,0,49.8,35.4,29.0,0.0,6.8,
54453,2011-11-27 08:00:00,ephrata,PA,40.1797222,-76.1791667,dr1udd2,2011,11,fall,08,0.0,0,41.7,39.9,98.0,0.0,4.9,
54454,2011-11-27 18:00:00,huntingtown,MD,38.6158333,-76.6133333,dqce8tg,2011,11,fall,18,0.0,0,58.4,51.6,89.0,0.0,12.5,
54455,2011-11-27 19:13:00,kayenta,AZ,36.7277778,-110.2538889,9w98gn5,2011,11,fall,19,0.0,0,45.8,8.3,0.0,0.0,1.9,
54456,2011-11-27 20:00:00,houston,TX,29.7630556,-95.3630556,9vk1mfn,2011,11,fall,20,0.0,0,47.4,20.0,0.0,0.0,10.8,
54457,2011-11-27 21:30:00,kansas city,MO,39.0997222,-94.5783333,9yuwrvf,2011,11,fall,22,0.0,0,33.6,22.6,30.0,0.0,5.3,
54458,2011-11-27 22:00:00,mayer,AZ,34.3977778,-112.2355556,9w05wjb,2011,11,fall,22,0.0,0,46.3,22.8,1.0,0.0,3.0,
54459,2011-11-27 22:43:00,madison,WI,43.0730556,-89.4011111,dp8mj9h,2011,11,fall,23,0.0,0,34.4,21.7,83.0,0.0,5.8,
54460,2011-11-28 03:05:00,santa monica,CA,34.0194444,-118.4902778,9q59x9n,2011,11,fall,03,3.333,18,49.1,41.2,63.0,0.0,8.1,
54461,2011-11-28 03:20:00,tyrone,OK,36.9541667,-101.065,9y84hpq,2011,11,fall,03,3.333,18,35.5,16.0,0.0,0.0,6.5,
54462,2011-11-28 05:45:00,helena,MT,46.5927778,-112.0352778,c82349f,2011,11,fall,06,3.333,18,27.0,23.3,98.0,0.0,5.8,
54463,2011-11-28 13:55:00,lansing,MI,42.7325,-84.5555556,dpeg5gh,2011,11,fall,14,3.333,18,40.3,28.1,77.0,0.0,4.9,
54464,2011-11-28 15:50:00,troy,NH,42.8238889,-72.1816667,drset7y,2011,11,fall,16,3.333,18,57.7,50.4,99.0,0.0,6.2,
54465,2011-11-28 17:30:00,methuen,MA,42.7261111,-71.1913889,drt7h40,2011,11,fall,18,3.333,18,57.6,50.7,99.0,0.0,7.4,
54466,2011-11-28 17:45:00,denver,CO,39.7391667,-104.9841667,9xj6542,2011,11,fall,18,3.333,18,49.9,15.4,68.0,0.0,7.2,
54467,2011-11-28 18:30:00,lake oswego,OR,45.4208333,-122.6694444,c20f2sd,2011,11,fall,18,3.333,18,42.7,36.5,42.0,0.0,5.3,
54468,2011-11-28 21:00:00,sturgeon bay,WI,44.8341667,-87.3769444,dpcz59y,2011,11,fall,21,3.333,18,34.4,27.3,0.0,0.0,6.4,
54469,2011-11-28 21:28:00,austin,TX,30.2669444,-97.7427778,9v6kpvc,2011,11,fall,21,3.333,18,48.7,36.0,0.0,0.0,5.9,
54470,2011-11-29 03:35:00,marquette,MI,46.5436111,-87.3952778,f03bg30,2011,11,fall,04,1.0,4,37.2,30.8,85.0,0.0,14.7,
54471,2011-11-29 06:50:00,bellingham,WA,48.7597222,-122.4869444,c28vksr,2011,11,fall,07,1.0,4,39.3,34.8,100.0,0.0,2.1,
54472,2011-11-29 09:30:00,canby,OR,45.2630556,-122.6913889,c20c2pf,2011,11,fall,10,1.0,4,37.9,34.8,86.0,0.0,1.7,
54473,2011-11-29 16:00:00,payson,AZ,34.2308333,-111.3244444,9w0fdz8,2011,11,fall,16,1.0,4,63.5,24.8,0.0,0.0,2.6,
54474,2011-11-29 17:00:00,alameda,CA,37.7652778,-122.2405556,9q9nf6g,2011,11,fall,17,1.0,4,59.6,49.2,0.0,0.0,3.8,
54475,2011-11-29 18:00:00,keithville,LA,32.3330556,-93.8361111,9vtrbwn,2011,11,fall,18,1.0,4,53.4,37.2,1.0,0.0,6.8,
54476,2011-11-29 18:30:00,glendora,CA,34.1361111,-117.8644444,9qh4jym,2011,11,fall,18,1.0,4,67.1,51.2,64.0,0.0,0.5,
54477,2011-11-29 18:30:00,socorro,NM,34.0583333,-106.8908333,9w5cz8h,2011,11,fall,18,1.0,4,54.1,34.2,0.0,0.0,1.6,
54478,2011-11-29 19:30:00,grass valley,CA,39.2191667,-121.06,9qczj5w,2011,11,fall,20,1.0,4,45.9,38.1,0.0,0.0,4.3,
54479,2011-11-29 20:00:00,chandler,AZ,33.3061111,-111.8405556,9tbmrp0,2011,11,fall,20,1.0,4,60.5,31.1,0.0,0.0,3.5,
54480,2011-11-29 22:42:00,st. louis,MO,38.6272222,-90.1977778,9yzgerz,2011,11,fall,23,1.0,4,35.6,19.9,35.0,0.0,8.4,
54481,2011-11-29 23:59:00,walterboro,SC,32.905,-80.6669444,djyehqh,2011,11,fall,00,1.0,4,49.0,48.6,100.0,0.08,8.2,
54482,2011-11-30 08:00:00,santa rosa,CA,38.4405556,-122.7133333,9qbdxtf,2011,11,fall,08,2.333,9,39.5,37.1,35.0,0.0,4.3,
54483,2011-11-30 09:30:00,elkton,MD,39.6066667,-75.8336111,dr41665,2011,11,fall,10,2.333,9,45.8,37.9,2.0,0.0,8.9,
54484,2011-11-30 13:45:00,miami (kendall),FL,25.7738889,-80.1938889,dhwfx5u,2011,11,fall,14,2.333,9,71.8,52.4,12.0,0.0,6.5,
54485,2011-11-30 18:45:00,raleigh,NC,35.7719444,-78.6388889,dq25d80,2011,11,fall,19,2.333,9,46.6,31.3,0.0,0.0,5.0,
54486,2011-11-30 19:00:00,eugene,OR,44.0522222,-123.0855556,9rb6x57,2011,11,fall,19,2.333,9,42.9,40.9,4.0,0.0,5.4,
54487,2011-11-30 20:30:00,monticello,IN,40.7452778,-86.7647222,dp4rc97,2011,11,fall,20,2.333,9,32.9,20.3,6.0,0.0,4.8,
54488,2011-11-30 21:20:00,koshkonong,MO,36.5958333,-91.6455556,9ywb4w1,2011,11,fall,21,2.333,9,34.3,22.7,2.0,0.0,6.5,
54489,2011-11-30 22:30:00,greensburg,IN,39.3372222,-85.4836111,dngpyc0,2011,11,fall,22,2.333,9,32.6,23.4,0.0,0.0,3.6,
54490,2011-12-01 00:05:00,farmingdale,NY,40.7325,-73.4458333,dr5z8xn,2011,12,winter,00,0.0,0,45.5,33.8,11.0,0.0,14.7,
54491,2011-12-01 00:10:00,blaine,WA,48.9938889,-122.7458333,c28wwz5,2011,12,winter,00,0.0,0,34.5,31.3,23.0,0.0,4.2,
54492,2011-12-01 01:30:00,kirkland,WA,47.6816667,-122.2075,c23p705,2011,12,winter,02,0.0,0,33.1,32.4,83.0,0.0,3.3,
54493,2011-12-01 02:00:00,natchitoches,LA,31.7605556,-93.0861111,9vtu9vb,2011,12,winter,02,0.0,0,39.5,34.6,0.0,0.0,5.6,
54494,2011-12-01 05:00:00,burton,MI,42.9994444,-83.6163889,dpss97b,2011,12,winter,05,0.0,0,23.1,19.8,98.0,0.0,5.4,
54495,2011-12-01 06:06:00,bishop,CA,37.3636111,-118.3941667,9qeu9cg,2011,12,winter,06,0.0,0,29.7,22.0,32.0,0.0,9.0,
54496,2011-12-01 07:30:00,bemidji,MN,47.4736111,-94.88,cbkw0fq,2011,12,winter,08,0.0,0,20.8,10.1,69.0,0.0,10.8,
54497,2011-12-01 15:30:00,durham,NC,35.9938889,-78.8988889,dnruu87,2011,12,winter,16,0.0,0,53.0,27.3,0.0,0.0,3.2,
54498,2011-12-01 17:10:00,gastonia,NC,35.2619444,-81.1875,dnq28e1,2011,12,winter,17,0.0,0,52.4,32.8,0.0,0.0,1.1,
54499,2011-12-01 18:00:00,davie,FL,26.0625,-80.2333333,dhwuq0x,2011,12,winter,18,0.0,0,70.3,58.1,46.0,0.01,10.6,
54500,2011-12-01 18:10:00,davie,FL,26.0625,-80.2333333,dhwuq0x,2011,12,winter,18,0.0,0,70.3,58.1,46.0,0.01,10.6,
54501,2011-12-01 19:00:00,holden beach,NC,33.9133333,-78.3041667,dq02fjs,2011,12,winter,19,0.0,0,50.8,33.2,0.0,0.0,8.9,
54502,2011-12-01 19:00:00,louisville,KY,38.2541667,-85.7594444,dng187z,2011,12,winter,19,0.0,0,40.0,32.1,19.0,0.0,4.1,
54503,2011-12-01 19:00:00,rogers,AR,36.3319444,-94.1183333,9ymndq1,2011,12,winter,19,0.0,0,47.6,38.0,6.0,0.0,5.8,
54504,2011-12-01 19:30:00,myrtle beach,SC,33.6888889,-78.8869444,djzzsuu,2011,12,winter,20,0.0,0,49.4,35.8,0.0,0.0,7.3,
54505,2011-12-01 19:45:00,manassas,VA,38.7508333,-77.4755556,dqbumn2,2011,12,winter,20,0.0,0,41.0,31.5,0.0,0.0,2.4,
54506,2011-12-01 22:00:00,palm springs,CA,33.8302778,-116.5444444,9qj07yw,2011,12,winter,22,0.0,0,51.6,37.0,98.0,0.0,1.9,
54507,2011-12-01 22:30:00,burke,VA,38.7933333,-77.2719444,dqch9wh,2011,12,winter,22,0.0,0,40.7,32.4,0.0,0.0,3.5,
54508,2011-12-01 23:15:00,new york city (brooklyn),NY,40.7141667,-74.0063889,dr5regy,2011,12,winter,23,0.0,0,36.4,32.4,0.0,0.0,4.9,
54509,2011-12-02 01:30:00,portland,OR,45.5236111,-122.675,c20fbrq,2011,12,winter,02,1.0,4,34.7,30.9,54.0,0.0,5.2,
54510,2011-12-02 02:00:00,charlotte,NC,35.2269444,-80.8433333,dnq82kg,2011,12,winter,02,1.0,4,37.7,31.7,0.0,0.0,5.1,
54511,2011-12-02 06:30:00,yakima,WA,46.6022222,-120.5047222,c2631ge,2011,12,winter,06,1.0,4,28.2,22.2,38.0,0.0,4.3,
54512,2011-12-02 07:00:00,mifflintown,PA,40.5697222,-77.3972222,dr0yyc3,2011,12,winter,07,1.0,4,29.2,26.9,87.0,0.0,2.2,
54513,2011-12-02 16:00:00,fishers,IN,39.9555556,-86.0138889,dp4g69w,2011,12,winter,16,1.0,4,38.4,32.9,100.0,0.0,4.9,
54514,2011-12-02 17:20:00,redding,CA,40.5866667,-122.3905556,9r0yyut,2011,12,winter,17,1.0,4,60.0,35.8,0.0,0.0,3.4,
54515,2011-12-02 18:10:00,concord,NC,35.4086111,-80.5797222,dnq9qmg,2011,12,winter,18,1.0,4,53.7,42.9,0.0,0.0,1.2,
54516,2011-12-02 19:00:00,lancaster,OH,39.7136111,-82.5994444,dpj3bms,2011,12,winter,19,1.0,4,39.3,33.0,12.0,0.0,3.8,
54517,2011-12-02 19:00:00,salisbury,NC,35.6708333,-80.4744444,dnqfbv8,2011,12,winter,19,1.0,4,51.8,41.4,0.0,0.0,2.9,
54518,2011-12-02 21:10:00,bel air,MD,39.5358333,-76.3486111,dr18ytk,2011,12,winter,21,1.0,4,42.1,31.0,0.0,0.0,9.6,
54519,2011-12-02 21:30:00,pompano beach,FL,26.2375,-80.125,dhxj28q,2011,12,winter,22,1.0,4,70.4,55.2,61.0,0.0,10.6,
54520,2011-12-02 22:00:00,milford,MI,42.5936111,-83.5994444,dpsd39u,2011,12,winter,22,1.0,4,23.9,21.3,32.0,0.0,6.8,
