bf_id,full_date,latitude,longitude,season,temperature_f,dew_point,cloud_cover,moon_phase
34312,2006-08-15,43.689,-86.376,Summer,62.4,54.0,4.0,0.73
34337,2008-11-15,38.0735,-77.2265,Fall,56.6,58.7,92.0,0.59
34479,2007-03-15,47.6633,-122.1253,Spring,46.2,34.5,67.0,0.88
34664,2012-03-19,40.24786,-81.15179,Spring,68.2,56.2,49.0,0.92
34710,2012-03-20,46.78571,-122.7515,Spring,38.8,37.4,93.0,0.94
34725,2003-08-16,38.06181,-82.69125,Summer,76.3,72.3,38.0,0.65
34787,1983-08-25,28.40593,-81.5547,Summer,81.0,76.0,86.0,0.56
35079,2020-03-04,40.30824,-81.24778,Spring,39.8,33.5,20.0,0.33
35114,1988-09-16,36.2635,-83.918,Summer,70.2,68.4,98.0,0.17
35184,2017-08-15,45.0255,-89.02036,Summer,66.0,56.8,42.0,0.78
35206,2010-10-02,38.18881,-88.83003,Fall,50.7,44.4,32.0,0.81
35236,2012-05-01,39.2065,-86.22125,Spring,72.0,62.3,83.0,0.34
35474,2011-09-18,29.47529,-81.78307,Fall,78.2,70.8,67.0,0.69
35475,2012-05-21,33.41574,-88.12475,Summer,70.7,64.4,40.0,0.02
35477,1970-05-15,39.14588,-77.67422,Spring,59.8,54.5,99.0,0.32
35479,2010-09-15,45.86883,-121.4813,Fall,64.3,49.7,32.0,0.27
35574,2012-05-28,28.91605,-81.32394,Spring,78.9,71.2,45.0,0.25
35593,2012-05-29,41.63039,-87.86476,Spring,68.6,49.3,30.0,0.29
35631,2012-05-30,31.62608,-84.16016,Summer,79.3,65.7,10.0,0.32
35669,2012-06-02,47.19006,-124.199,Spring,52.4,46.9,78.0,0.44
35769,2011-08-26,28.13136,-81.00677,Summer,85.1,74.5,38.0,0.91
35883,2010-04-15,41.7822,-91.57033,Spring,66.8,50.9,20.0,0.04
35981,2011-06-10,36.932,-80.89,Summer,74.1,62.3,6.0,0.31
36011,1987-03-19,34.38638,-98.99414,Spring,61.4,44.8,74.0,0.64
36072,2011-10-14,36.62492,-81.48593,Fall,49.7,44.1,64.0,0.58
36218,1995-03-15,25.39544,-80.59502,Spring,71.9,59.9,40.0,0.45
36230,2011-11-20,38.24361,-85.03827,Fall,55.8,55.1,98.0,0.83
36306,2011-03-05,37.71917,-89.48784,Spring,37.7,40.2,100.0,0.03
36326,2004-07-15,47.08824,-123.7194,Summer,64.3,55.6,93.0,0.95
36381,2012-09-01,42.51519,-87.52243,Summer,72.3,62.6,39.0,0.54
36406,2012-08-09,40.45273,-90.79664,Summer,72.0,66.0,42.0,0.75
36498,2012-09-13,33.33171,-93.98622,Summer,76.1,67.3,41.0,0.91
36514,2012-09-21,42.50969,-90.84215,Fall,47.6,46.0,82.0,0.21
36826,2012-10-27,28.54293,-80.94411,Fall,67.0,63.4,71.0,0.43
37307,2000-09-02,48.0744,-121.7915,Summer,48.7,45.3,83.0,0.16
37386,2012-11-13,38.71,-75.36536,Fall,42.7,44.2,92.0,0.99
37522,1980-11-08,39.8732,-88.9813,Winter,56.6,43.8,77.0,0.03
37553,1974-03-15,42.225,-85.6885,Spring,36.3,28.7,100.0,0.74
37692,2010-03-02,40.36207,-81.18504,Summer,32.1,26.0,97.0,0.59
37730,2008-01-02,47.09762,-122.5368,Winter,43.7,38.6,93.0,0.82
37793,2021-02-03,40.40192,-81.08803,Fall,20.2,19.0,73.0,0.73
37797,2010-08-01,44.73109,-86.11156,Summer,71.6,63.9,44.0,0.7
37862,2011-12-15,33.40425,-91.48295,Winter,53.5,59.1,94.0,0.67
37885,2010-06-10,48.10255,-122.2763,Spring,56.5,50.1,96.0,0.94
38015,2012-12-04,36.14065,-92.52505,Winter,44.8,50.4,52.0,0.69
38224,2012-12-11,48.11308,-122.1375,Winter,42.1,40.5,100.0,0.94
38386,2000-10-01,42.12302,-72.89154,Fall,56.4,46.9,38.0,0.13
38395,2012-12-20,41.53346,-87.75156,Winter,37.6,39.0,100.0,0.26
38411,2000-07-15,38.3331,-79.35755,Summer,65.7,61.7,32.0,0.47
38413,2012-10-15,47.06045,-122.157,Fall,53.4,55.5,92.0,0.01
38619,2012-12-24,37.64224,-79.79759,Winter,37.5,33.5,77.0,0.39
38873,2012-07-15,34.05198,-85.16238,Summer,78.7,71.6,27.0,0.89
39025,1986-09-15,48.00503,-122.911,Fall,53.8,46.3,66.0,0.42
39031,2009-10-15,43.89418,-87.94178,Fall,38.4,33.7,100.0,0.91
39084,2013-01-16,39.40458,-87.7313,Winter,32.5,23.7,49.0,0.18
39098,2012-10-04,39.73333,-89.61281,Fall,62.4,53.0,38.0,0.64
39121,1999-02-15,38.676,-75.18375,Winter,38.4,17.9,0.0,0.98
39329,2015-10-02,41.17838,-74.52625,Fall,46.8,44.1,82.0,0.67
39812,2000-07-15,38.9706,-79.4123,Summer,62.4,59.5,64.0,0.47
39851,2010-08-14,41.53346,-87.75156,Summer,80.2,71.2,31.0,0.17
40019,2013-02-23,29.96828,-81.4048,Winter,72.5,64.8,69.0,0.43
40075,2013-02-26,40.67577,-89.60034,Winter,32.5,30.9,93.0,0.53
40120,2013-03-01,37.61335,-89.15173,Winter,31.7,30.3,100.0,0.63
40177,2013-10-15,36.39835,-93.14626,Fall,55.2,58.5,99.0,0.39
40204,2013-04-11,44.2725,-83.89001,Spring,31.4,27.1,86.0,0.04
40306,2013-03-08,38.5229,-94.19245,Winter,48.7,34.3,26.0,0.89
40362,2012-08-15,37.15814,-80.36054,Summer,66.7,63.7,34.0,0.93
40462,2012-12-29,39.70852,-75.38251,Winter,33.4,28.2,82.0,0.54
40618,2013-03-24,30.54079,-84.91096,Winter,61.6,62.7,57.99999999999999,0.41
40619,2013-03-16,39.6543,-83.7278,Winter,42.6,38.8,72.0,0.16
40715,2012-03-24,41.11447,-80.14099,Spring,59.1,57.6,90.0,0.07
40718,2011-10-28,42.95915,-89.6816,Fall,43.6,31.4,35.0,0.07
40901,2013-02-24,28.96416,-81.21989,Winter,68.1,65.6,61.0,0.46
40995,2009-07-15,40.45428,-90.78947,Summer,75.0,67.6,40.0,0.76
41012,2013-04-27,39.30745,-94.59565,Spring,47.2,47.2,96.0,0.57
41169,2013-05-10,33.95003,-85.35133,Spring,66.7,57.9,22.0,0.02
41195,2013-05-19,38.524,-94.1927,Spring,72.6,65.1,48.0,0.3
41270,2013-05-27,40.59307,-82.14194,Spring,59.1,43.5,42.0,0.59
41275,2013-05-23,28.45247,-81.01299,Spring,78.5,70.1,23.0,0.44
41309,2013-04-29,28.525,-81.95499,Summer,76.7,64.1,43.0,0.64
41427,1994-08-23,36.66887,-93.29459,Summer,74.9,61.3,44.0,0.58
41452,2013-06-17,40.12719,-81.50403,Summer,72.9,64.7,41.0,0.29
41503,2012-06-12,29.97917,-81.85223,Summer,82.1,72.1,34.0,0.79
41506,2013-06-26,35.78043,-81.77603,Summer,77.7,66.3,26.0,0.62
41514,2013-06-26,45.941,-89.21035,Summer,74.8,65.7,66.0,0.62
41739,2003-04-15,34.9533,-81.56005,Spring,64.9,53.8,2.0,0.46
41770,2013-07-31,44.68047,-83.61314,Summer,62.8,59.6,73.0,0.81
41774,2013-06-25,41.22248,-81.91616,Summer,77.6,68.5,43.0,0.58
41827,2009-02-15,36.38605,-92.30614,Winter,33.0,25.6,69.0,0.71
41935,2013-08-05,38.68775,-105.047,Summer,65.0,48.4,24.0,0.96
42022,2013-04-13,41.11417,-82.07824,Spring,37.8,33.7,92.0,0.11
42056,2013-09-02,44.83369,-85.72845,Summer,58.0,52.5,100.0,0.91
42064,2013-08-31,38.57716,-79.11095,Summer,71.3,67.5,40.0,0.85
42295,2013-06-28,48.1316,-92.296,Summer,64.4,60.9,87.0,0.69
42304,2013-09-21,47.61922,-123.1592,Fall,52.1,50.4,86.0,0.58
42352,2004-10-29,43.0,-124.43,Fall,54.2,47.7,55.00000000000001,0.56
42448,2013-09-30,47.0562,-124.0556,Fall,52.3,48.6,84.0,0.86
42473,2013-11-02,30.7114,-94.04529,Fall,57.6,49.0,13.0,0.97
42580,2012-08-17,35.56577,-79.75537,Summer,76.5,65.8,20.0,0.99
42647,2013-11-02,48.74915,-116.8415,Fall,38.6,36.2,85.0,0.97
42736,1986-10-17,48.93228,-121.9995,Fall,43.1,42.1,97.0,0.5
43122,2013-12-27,42.82445,-90.24295,Fall,30.9,21.4,52.0,0.83
43145,2005-10-22,45.78247,-87.326,Fall,41.0,41.1,93.0,0.68
43193,2013-11-30,37.603,-81.2625,Fall,32.8,21.7,0.0,0.91
43211,2000-06-10,43.85809,-89.81407,Summer,76.8,68.5,47.0,0.3
43319,2014-05-14,39.34657,-90.1173,Winter,49.9,45.3,48.0,0.49
43348,2014-05-14,39.30525,-90.0933,Summer,50.0,46.2,61.0,0.49
43611,2014-01-05,34.81182,-84.3453,Winter,33.6,40.8,98.0,0.16
43619,2014-05-12,40.9119,-90.928,Spring,69.4,67.3,53.0,0.43
44003,2014-05-14,37.63264,-89.17177,Spring,48.9,49.8,100.0,0.49
44262,2014-02-15,41.85256,-80.96186,Winter,13.8,12.9,84.0,0.52
44263,2013-06-25,42.09091,-71.42092,Summer,79.9,68.0,19.0,0.58
44401,2014-02-09,40.33838,-105.5728,Winter,20.4,19.1,99.0,0.34
44429,2014-04-04,42.03477,-93.92304,Fall,33.1,29.6,91.0,0.17
44489,2003-07-01,47.8465,-122.1357,Summer,57.6,46.4,57.99999999999999,0.06
44644,2014-05-12,38.87531,-87.90503,Summer,74.9,69.3,42.0,0.43
44649,2014-05-12,41.72264,-89.80784,Fall,68.5,66.8,59.0,0.43
44793,2011-08-11,47.39974,-94.41713,Summer,71.1,57.9,31.0,0.44
44849,2014-12-27,33.37095,-87.6942,Spring,54.1,47.7,94.0,0.21
44946,2014-05-02,47.34072,-122.0775,Spring,58.1,49.1,38.0,0.12
45041,2014-05-14,41.63289,-87.79683,Summer,48.5,42.3,91.0,0.49
45137,2001-01-20,26.9745,-82.1475,Winter,49.2,57.2,60.0,0.88
45296,2014-06-09,34.00806,-86.96416,Summer,74.5,68.3,38.0,0.38
45423,2002-05-15,47.41184,-123.3212,Spring,46.0,38.0,61.0,0.11
45566,2013-12-15,27.45883,-80.79379,Winter,64.4,68.2,69.0,0.45
45570,2014-04-03,38.90323,-78.48832,Spring,57.7,47.4,85.0,0.14
45572,2000-10-21,44.50587,-85.51546,Fall,46.8,39.4,21.0,0.8
45903,2013-05-18,39.69191,-74.55341,Spring,60.4,52.1,89.0,0.27
45958,2012-10-19,41.07374,-80.12229,Fall,54.6,42.0,71.0,0.15
45976,2000-09-01,42.20901,-84.53098,Fall,78.7,70.0,14.000000000000002,0.12
46330,2014-08-20,34.28665,-117.3395,Summer,66.9,50.2,38.0,0.85
46439,2014-09-05,41.12409,-90.16382,Summer,70.2,68.4,47.0,0.37
46520,2014-03-15,46.96114,-124.1526,Spring,49.1,46.6,92.0,0.47
46534,2014-09-05,41.78913,-84.53609,Summer,77.5,69.9,30.0,0.37
46604,2014-08-15,29.97454,-81.55172,Summer,79.7,74.5,28.999999999999996,0.68
46780,2015-04-20,42.64809,-72.91994,Summer,44.5,37.2,82.0,0.07
46795,2014-10-12,38.77741,-105.9111,Fall,32.1,28.1,66.0,0.65
46817,2014-10-23,47.47025,-92.75357,Fall,49.3,44.7,67.0,0.99
46834,2008-06-14,40.73206,-80.61996,Summer,65.7,66.0,78.0,0.38
47021,2014-09-09,27.19995,-81.98468,Fall,81.3,73.7,24.0,0.52
47249,2015-01-12,40.9474,-90.4429,Summer,9.3,10.4,31.0,0.73
47412,2014-12-27,39.2038,-89.9758,Winter,38.7,39.5,100.0,0.21
47460,2005-01-13,38.8609,-79.55928,Winter,47.2,48.9,61.0,0.12
47469,2015-01-02,39.8352,-88.47835,Unknown,35.7,24.6,59.0,0.42
47499,2015-01-02,33.25,-95.84,Fall,41.0,38.2,100.0,0.42
47649,2005-07-15,40.625,-90.3832,Summer,78.4,63.4,3.0,0.29
47702,2015-01-09,29.52533,-98.15854,Winter,36.4,29.4,100.0,0.64
48013,1978-10-15,41.21365,-80.26563,Fall,40.2,33.1,63.0,0.48
48086,2011-10-19,33.94979,-84.82338,Fall,48.6,48.6,100.0,0.74
48101,2016-08-13,41.68669,-73.35194,Winter,82.0,74.6,22.0,0.34
48575,2015-05-01,40.94997,-80.07443,Spring,53.0,43.4,51.0,0.42
48665,2015-05-11,30.74715,-91.76733,Spring,74.3,70.2,56.00000000000001,0.76
48930,2015-06-03,47.76524,-94.07877,Spring,61.8,58.9,84.0,0.54
49084,1975-06-20,25.54494,-80.47805,Spring,77.3,72.9,77.0,0.4
49096,2015-06-23,41.29453,-74.68758,Summer,70.4,67.9,20.0,0.23
49148,2015-06-29,30.0326,-83.52959,Summer,82.0,72.4,54.0,0.41
49512,2015-04-09,41.85164,-70.95207,Spring,38.1,34.8,100.0,0.67
49614,2015-08-24,41.06939,-82.36591,Summer,64.0,55.5,41.0,0.31
49653,2020-08-14,40.29771,-80.75612,Fall,78.7,67.0,38.0,0.86
49664,2015-08-30,48.03062,-117.5429,Summer,56.6,46.1,51.0,0.54
49746,2015-09-09,37.38661,-79.55045,Fall,78.2,68.7,34.0,0.89
49813,1985-08-15,41.40985,-82.11172,Summer,74.1,68.1,95.0,0.97
49869,2014-11-20,46.86113,-122.2669,Fall,47.2,43.5,99.0,0.94
49883,2015-10-02,40.89452,-74.79077,Summer,46.7,44.4,93.0,0.67
49903,2006-01-01,41.73315,-78.93985,Unknown,31.6,27.8,97.0,0.06
49906,2015-09-24,35.31331,-80.00272,Summer,68.5,58.3,61.0,0.37
49993,2016-04-05,42.86222,-72.60887,Fall,24.0,8.5,3.0,0.93
50039,2015-09-05,48.18676,-118.0076,Fall,41.8,42.9,99.0,0.76
50123,1978-10-01,40.04755,-80.25645,Fall,56.9,54.6,77.0,0.98
50160,2012-06-01,47.09982,-122.6246,Summer,60.0,57.8,87.0,0.4
50178,2014-01-14,33.89833,-86.84557,Summer,48.0,39.3,38.0,0.46
50214,2015-11-11,47.34805,-122.741,Fall,46.7,41.7,45.0,0.01
50297,2015-11-26,45.7922,-111.3637,Summer,12.9,1.5,8.0,0.54
50318,2015-10-21,38.05344,-82.5446,Fall,61.4,42.4,2.0,0.29
50341,2015-11-21,37.4351,-89.30203,Fall,33.2,30.0,73.0,0.35
50393,2015-12-01,40.01209,-82.13298,Fall,49.2,49.5,84.0,0.7
50462,2015-09-26,28.20249,-81.45163,Fall,82.0,74.6,35.0,0.45
50502,2013-11-12,38.27372,-89.21439,Fall,26.9,22.5,32.0,0.34
50541,2015-12-28,35.34737,-91.60007,Winter,43.9,39.7,95.0,0.61
50589,2002-08-08,38.44367,-79.1347,Summer,64.3,55.0,21.0,0.99
50746,2015-12-22,37.53918,-83.46014,Winter,59.5,54.8,72.0,0.4
50756,2015-06-15,36.22935,-95.2419,Summer,75.2,71.5,49.0,0.97
50856,2020-02-29,40.40611,-81.13733,Fall,24.9,13.5,33.0,0.2
50901,2016-01-20,44.05917,-122.9343,Winter,47.3,40.1,89.0,0.39
51005,2016-01-30,44.6908,-69.3614,Fall,33.8,25.5,74.0,0.71
51044,2015-07-14,30.1766,-85.8055,Summer,85.6,77.4,12.0,0.96
51283,2010-06-05,41.51954,-78.87955,Summer,71.0,64.4,77.0,0.77
51417,2016-03-14,41.53887,-87.62597,Fall,48.7,45.6,99.0,0.21
51530,1988-07-13,33.32237,-116.8782,Summer,55.5,52.3,63.0,0.01
51612,2015-06-17,33.675,-98.225,Summer,71.6,70.6,91.0,0.04
51678,2015-11-30,42.33531,-90.93558,Fall,35.9,33.9,100.0,0.67
51739,1990-09-09,38.31738,-82.51773,Fall,75.8,68.8,84.0,0.66
51869,2015-08-17,35.8525,-80.6585,Summer,80.5,68.9,31.0,0.1
51959,2016-05-30,45.61331,-110.7897,Spring,44.1,34.4,65.0,0.8
51994,2016-05-29,47.07405,-122.4428,Spring,53.3,49.5,73.0,0.76
55144,2015-11-12,40.09169,-87.71541,Fall,44.6,39.7,56.00000000000001,0.03
55224,1996-06-29,38.43189,-89.87113,Summer,82.9,68.4,40.0,0.44
55225,1997-11-12,36.589,-93.3945,Fall,35.4,33.7,100.0,0.43
55269,2016-06-07,43.41549,-72.33093,Summer,64.2,54.6,61.0,0.1
55306,2016-08-02,36.9846,-80.3755,Summer,74.4,69.3,71.0,0.99
55376,2003-12-15,36.37399,-92.27071,Winter,47.1,39.1,41.0,0.72
55386,2016-08-16,41.02524,-89.45454,Fall,76.7,69.2,47.0,0.44
55541,2016-09-06,44.48875,-83.88607,Summer,78.9,69.1,24.0,0.17
55554,2016-09-06,38.18933,-80.2522,Fall,68.8,58.0,35.0,0.18
55573,1976-06-15,43.55,-86.325,Unknown,68.4,62.4,59.0,0.62
55574,2016-09-11,29.23723,-83.00198,Fall,83.1,75.2,26.0,0.32
55934,2017-01-20,39.4383,-89.86021,Fall,49.5,45.7,96.0,0.77
55961,2016-11-16,39.22348,-74.69759,Fall,53.5,39.7,34.0,0.58
56061,2016-12-03,33.81871,-85.10207,Winter,47.7,36.1,47.0,0.13
56168,2017-01-20,38.66736,-89.87602,Fall,52.1,48.4,83.0,0.77
56293,2015-09-11,42.07867,-73.38644,Fall,65.4,61.1,67.0,0.95
56332,2017-01-08,47.73081,-117.159,Winter,23.1,20.2,95.0,0.37
56576,2017-01-21,31.368,-92.422,Winter,62.4,61.2,51.0,0.8
56586,2017-01-21,38.965,-82.905,Winter,51.9,47.5,38.0,0.81
56798,2017-02-14,43.2045,-70.81187,Winter,26.2,16.1,9.0,0.63
56800,2017-02-12,40.14003,-81.49033,Winter,43.6,42.0,85.0,0.56
56826,2014-07-14,35.93985,-100.6767,Summer,78.2,66.6,34.0,0.58
56932,2016-01-27,47.20113,-121.0161,Winter,38.6,32.5,100.0,0.62
56937,2012-05-16,36.469,-91.154,Spring,71.6,55.1,4.0,0.88
56957,2001-10-17,40.68514,-81.02382,Fall,36.6,31.2,73.0,0.04
57248,2011-02-15,46.97822,-116.923,Winter,34.3,33.3,99.0,0.42
57303,2000-05-18,38.33912,-89.35323,Spring,68.2,63.4,53.0,0.52
57323,2012-11-07,45.66721,-118.7056,Winter,42.4,36.7,32.0,0.78
57435,2001-03-16,36.94679,-94.71512,Winter,35.4,32.0,75.0,0.76
57712,2015-10-30,32.31565,-95.48672,Fall,64.0,57.9,69.0,0.62
57781,2017-02-25,47.82243,-124.195,Winter,37.8,29.0,59.0,0.97
57880,2013-10-29,37.56937,-89.36241,Fall,57.3,50.6,70.0,0.83
57884,2017-07-10,27.35273,-82.22301,Summer,82.4,73.9,23.0,0.54
57935,2018-02-13,31.18523,-95.89323,Summer,45.0,39.8,99.0,0.93
57991,2017-08-02,27.93991,-81.67247,Summer,80.2,74.2,32.0,0.34
57998,2017-10-06,43.00972,-76.10047,Summer,63.8,55.9,91.0,0.53
58004,1982-08-24,45.43806,-118.0883,Summer,53.9,35.7,0.0,0.2
58092,2000-05-01,38.93704,-92.32704,Spring,67.1,56.4,71.0,0.91
58458,2017-10-28,41.29247,-83.05098,Fall,40.0,34.9,95.0,0.28
58702,2013-11-12,40.94825,-80.69776,Fall,30.1,26.0,77.0,0.34
58819,2018-07-30,45.63061,-92.12408,Fall,66.6,54.4,10.0,0.59
58855,2017-12-20,33.04,-97.18,Fall,55.1,53.0,61.0,0.08
58937,2018-02-12,36.72415,-93.11722,Winter,36.7,17.4,28.999999999999996,0.9
59073,2013-11-12,37.56937,-89.36241,Fall,27.5,23.2,45.0,0.34
59078,2018-01-21,40.10975,-80.85938,Winter,46.6,39.7,100.0,0.14
59102,2017-07-29,38.9695,-79.7625,Summer,59.5,59.1,90.0,0.22
59279,2018-04-06,48.48157,-122.1845,Spring,55.6,49.8,88.0,0.71
59307,2018-04-14,37.46041,-92.63587,Spring,40.5,39.6,66.0,0.95
59343,2014-10-15,45.2704,-113.8186,Fall,51.5,29.9,28.999999999999996,0.75
59414,2003-05-16,35.68081,-97.26022,Summer,65.0,63.3,88.0,0.54
59421,2018-05-06,45.95919,-91.30911,Spring,57.7,38.1,28.000000000000004,0.71
59520,2002-08-14,36.1655,-93.5515,Summer,71.2,64.3,85.0,0.22
59590,2018-05-30,46.06728,-87.15701,Spring,69.0,60.2,36.0,0.54
59607,2018-06-19,46.93335,-113.8334,Summer,50.4,47.5,89.0,0.24
59650,2018-06-27,44.56203,-83.45052,Summer,60.9,58.1,89.0,0.49
59659,2018-06-30,45.90015,-90.43416,Summer,77.8,72.8,51.0,0.58
59736,2006-06-17,35.738,-90.1355,Summer,77.7,68.8,37.0,0.72
59838,2018-08-07,43.55915,-73.34116,Summer,78.6,69.2,31.0,0.86
59858,2017-08-15,29.27043,-81.69337,Summer,82.1,76.1,23.0,0.79
60877,2018-08-23,39.4191,-105.7065,Summer,51.2,34.0,28.000000000000004,0.42
60892,2018-08-04,41.42178,-72.85863,Summer,74.6,72.5,71.0,0.75
61038,2018-09-30,47.2255,-121.805,Fall,51.0,43.8,95.0,0.7
61107,2021-11-08,46.75905,-115.8545,Fall,37.3,26.7,28.000000000000004,0.17
61108,2018-10-20,38.195,-82.868,Fall,48.4,45.9,94.0,0.37
61150,2010-07-13,42.00356,-73.32587,Summer,75.2,68.8,79.0,0.07
62354,2018-09-15,48.92982,-122.2018,Summer,50.7,48.5,95.0,0.21
62403,2018-09-15,48.56245,-121.8588,Summer,53.0,47.9,90.0,0.21
62405,1995-06-16,37.274,-94.93115,Summer,75.8,65.6,28.999999999999996,0.63
62549,2020-02-16,40.30527,-80.93864,Winter,32.5,26.0,50.0,0.79
62558,2019-07-25,46.92417,-92.83774,Fall,72.2,59.2,15.0,0.78
62930,2003-07-11,39.1175,-93.4025,Summer,77.0,62.3,31.0,0.44
62969,2019-06-12,47.98521,-113.9818,Spring,64.8,47.0,0.0,0.35
63091,2019-07-09,45.63092,-90.02283,Summer,76.0,61.4,24.0,0.27
63140,2020-02-06,40.16912,-80.62003,Summer,34.7,34.8,100.0,0.42
63153,2019-07-25,39.41087,-106.1444,Summer,49.7,43.3,77.0,0.78
63235,2019-06-20,39.7784,-74.54086,Summer,77.2,72.7,78.0,0.62
63252,2016-12-24,35.6644,-81.78065,Winter,55.1,40.3,76.0,0.87
63279,2013-07-23,42.06832,-78.7492,Summer,68.1,64.6,80.0,0.55
63286,2000-06-10,35.325,-95.0585,Summer,75.5,70.3,65.0,0.32
63451,2017-01-21,48.90147,-122.3347,Winter,43.2,38.1,84.0,0.82
63492,2018-07-30,34.125,-98.105,Summer,78.3,68.8,43.0,0.6
63569,2008-07-25,40.45815,-74.77675,Summer,73.7,58.1,12.0,0.76
63645,2019-11-02,40.01142,-123.9122,Fall,57.7,35.9,0.0,0.21
63665,2019-11-18,31.1659,-94.1679,Fall,57.7,42.8,1.0,0.72
63731,2019-10-06,41.38622,-72.60558,Fall,67.4,53.3,55.00000000000001,0.29
63795,1994-11-04,38.53062,-89.89167,Winter,64.0,64.4,100.0,0.06
63863,2009-10-15,37.34592,-81.8074,Fall,53.4,51.1,71.0,0.92
63900,2021-01-15,46.9805,-121.7464,Summer,32.0,32.8,79.0,0.1
63981,2020-01-20,39.6279,-82.83647,Winter,20.0,12.2,53.0,0.87
64024,2020-01-31,35.33783,-83.52992,Winter,40.2,38.0,81.0,0.22
64064,2014-06-12,39.30023,-105.6723,Spring,51.9,35.4,45.0,0.5
64096,2014-04-27,38.485,-92.225,Spring,65.6,56.2,54.0,0.96
64180,2020-02-15,48.22407,-116.8768,Spring,35.6,29.8,87.0,0.76
65276,2017-10-07,48.73665,-116.8596,Fall,42.6,30.6,78.0,0.59
65284,2020-04-03,34.4415,-94.4325,Spring,54.7,54.5,78.0,0.34
65295,2020-01-04,45.75957,-121.6267,Winter,40.8,38.5,61.0,0.31
65305,2020-04-11,40.10084,-81.14331,Spring,48.2,29.0,18.0,0.65
65366,2020-04-18,33.2,-96.17,Summer,64.8,46.8,43.0,0.88
65369,2019-07-13,47.19253,-116.0776,Summer,71.4,50.8,28.999999999999996,0.41
65388,2020-04-24,46.4125,-122.182,Spring,44.8,39.4,78.0,0.06
65393,2020-04-12,39.42606,-84.10463,Spring,59.2,45.4,72.0,0.69
65423,2019-10-15,37.29734,-79.85085,Fall,62.3,42.5,16.0,0.57
65451,2016-10-01,47.0709,-124.166,Fall,53.7,49.8,98.0,0.04
65464,2020-05-15,45.74796,-122.2389,Spring,48.5,40.0,65.0,0.8
65469,2020-05-17,41.49887,-73.59659,Spring,61.2,48.7,64.0,0.86
65536,2020-05-09,39.24841,-86.33011,Spring,49.0,25.2,5.0,0.6
65538,2020-05-24,46.71444,-121.5406,Spring,53.1,43.5,98.0,0.08
65588,2019-06-27,44.21694,-103.7742,Summer,68.0,51.6,8.0,0.83
65589,2020-06-12,38.71342,-86.04386,Summer,72.4,54.7,2.0,0.74
65641,2017-08-19,48.84984,-122.1455,Summer,61.8,51.6,45.0,0.94
65650,2015-10-31,47.49488,-121.7555,Fall,52.2,52.3,95.0,0.67
65654,2020-04-20,35.8823,-84.88694,Spring,57.4,43.8,37.0,0.94
65664,2020-04-15,47.43904,-115.6545,Spring,30.5,25.9,79.0,0.79
65667,2020-06-30,48.11949,-124.5989,Summer,56.8,51.5,84.0,0.35
65677,2020-06-18,35.24749,-79.97967,Summer,71.7,63.8,45.0,0.93
65679,2020-04-16,31.24305,-88.31126,Spring,61.1,36.8,7.000000000000001,0.82
65691,2016-08-01,36.9897,-89.25555,Summer,80.0,73.8,44.0,0.97
65734,1998-04-02,42.32359,-72.43863,Spring,43.3,41.6,99.0,0.22
65795,2020-07-21,38.32304,-88.96978,Summer,81.0,75.5,51.0,0.05
65807,1977-10-15,47.72142,-124.3985,Fall,52.2,46.2,56.99999999999999,0.13
65808,2020-07-23,38.46156,-94.14297,Summer,82.1,73.8,11.0,0.12
65849,2020-07-28,37.97761,-119.1291,Summer,69.9,41.3,4.0,0.31
65867,2020-08-01,43.39116,-82.53918,Summer,73.8,67.1,42.0,0.45
65870,2020-05-14,38.4125,-92.1855,Spring,70.0,64.8,56.99999999999999,0.77
65880,2020-04-11,40.60946,-80.3293,Spring,46.8,28.9,19.0,0.65
65924,2020-08-08,47.23444,-115.6292,Summer,63.4,46.2,40.0,0.67
65943,2020-08-15,36.56304,-118.7729,Summer,77.7,46.1,36.0,0.89
65970,2020-08-12,45.45024,-118.3243,Summer,55.6,39.2,53.0,0.79
65996,2020-08-26,42.30283,-72.53766,Summer,65.3,46.0,19.0,0.3
66003,2020-09-02,47.75026,-117.5152,Summer,73.0,49.2,6.0,0.53
66063,2020-08-08,38.521,-94.188,Summer,81.4,74.4,42.0,0.67
66109,2020-09-26,44.34113,-70.61507,Fall,67.4,52.6,16.0,0.35
66120,2020-09-23,46.1725,-121.9305,Fall,51.0,50.0,82.0,0.25
66158,2020-10-05,37.46392,-92.52242,Fall,57.6,37.8,0.0,0.63
66182,2020-10-12,37.59461,-86.13757,Fall,61.9,64.0,74.0,0.85
66198,2020-10-16,36.37919,-95.80589,Fall,59.4,30.9,9.0,0.01
66224,2020-10-19,45.04943,-68.63222,Fall,52.4,39.2,46.0,0.13
67192,2020-10-15,47.23455,-116.7369,Summer,45.1,30.8,30.0,0.97
67199,2020-10-23,32.66908,-98.03284,Fall,56.4,54.1,71.0,0.27
67219,2020-10-31,34.39092,-81.54448,Fall,58.8,44.2,38.0,0.51
67232,2020-10-22,37.33226,-76.70926,Fall,69.0,63.8,75.0,0.23
67239,2020-10-31,39.59607,-82.35291,Fall,49.1,31.6,3.0,0.51
67335,2020-11-12,44.78159,-68.2283,Fall,45.7,46.0,96.0,0.92
67380,2020-04-15,43.27402,-123.9834,Spring,52.8,47.4,74.0,0.79
